date,id,system_time_start
2023-04-09,20230409T184921_20230409T185148_T11TMH_2023_04_25,2023-04-09 19:02:22.296
2023-04-09,20230409T184921_20230409T185148_T11TMH_2023_04_26,2023-04-09 19:02:22.296
2023-04-09,20230409T184921_20230409T185148_T11TMH_2023_04_27,2023-04-09 19:02:22.296
2023-04-09,20230409T184921_20230409T185148_T11TMH_2023_04_28,2023-04-09 19:02:22.296
2023-04-09,20230409T184921_20230409T185148_T11TMH_2023_04_29,2023-04-09 19:02:22.296
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_01,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_02,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_03,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_04,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_05,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_06,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_07,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_08,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_09,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_10,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_11,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_12,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_13,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_14,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_15,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_16,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_17,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_18,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_19,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_20,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_21,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_22,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_23,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_24,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_25,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_26,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_27,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_28,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEM_2023_04_29,2023-04-14 19:02:57.194
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_01,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_02,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_03,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_04,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_05,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_06,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_07,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_08,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_09,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_10,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_11,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_12,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_13,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_14,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_15,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_16,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_17,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_18,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_19,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_20,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_21,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_22,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_23,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_24,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_25,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_26,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_27,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_28,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TEN_2023_04_29,2023-04-14 19:02:43.332
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_01,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_02,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_03,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_04,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_05,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_06,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_07,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_08,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_09,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_10,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_11,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_12,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_13,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_14,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_15,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_16,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_17,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_18,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_19,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_20,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_21,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_22,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_23,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_24,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_25,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_26,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_27,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_28,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFM_2023_04_29,2023-04-14 19:02:54.307
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_01,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_02,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_03,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_04,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_05,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_06,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_07,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_08,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_09,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_10,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_11,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_12,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_13,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_14,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_15,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_16,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_17,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_18,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_19,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_20,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_21,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_22,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_23,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_24,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_25,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_26,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_27,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_28,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TFN_2023_04_29,2023-04-14 19:02:39.731
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_01,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_02,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_03,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_04,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_05,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_06,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_07,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_08,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_09,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_10,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_11,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_12,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_13,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_14,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_15,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_16,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_17,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_18,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_19,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_20,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_21,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_22,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_23,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_24,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_25,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_26,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_27,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_28,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T10TGM_2023_04_29,2023-04-14 19:02:51.055
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_01,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_02,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_03,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_04,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_05,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_06,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_07,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_08,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_09,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_10,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_11,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_12,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_13,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_14,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_15,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_16,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_17,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_18,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_19,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_20,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_21,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_22,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_23,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_24,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_25,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_26,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_27,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_28,2023-04-14 19:02:51.090
2023-04-14,20230414T184919_20230414T190058_T11TKG_2023_04_29,2023-04-14 19:02:51.090
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_01,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_02,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_03,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_04,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_05,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_06,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_07,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_08,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_09,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_10,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_11,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_12,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_13,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_14,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_15,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_16,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_17,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_18,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_19,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_20,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_21,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_22,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_23,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_24,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_25,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_26,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_27,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_28,2023-04-19 19:01:32.206
2023-04-19,20230419T184921_20230419T185845_T11TNL_2023_04_29,2023-04-19 19:01:32.206
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_01,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_02,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_03,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_04,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_05,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_06,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_07,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_08,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_09,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_10,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_11,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_12,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_13,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_14,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_15,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_16,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_17,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_18,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_19,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_20,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_21,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_22,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_23,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_24,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_25,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_26,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_27,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_28,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEM_2023_04_29,2023-04-24 19:02:58.350
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_01,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_02,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_03,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_04,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_05,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_06,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_07,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_08,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_09,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_10,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_11,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_12,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_13,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_14,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_15,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_16,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_17,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_18,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_19,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_20,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_21,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_22,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_23,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_24,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_25,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_26,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_27,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_28,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TEN_2023_04_29,2023-04-24 19:02:44.445
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_01,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_02,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_03,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_04,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_05,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_06,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_07,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_08,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_09,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_10,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_11,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_12,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_13,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_14,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_15,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_16,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_17,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_18,2023-04-24 19:02:55.470
2023-04-24,20230424T184919_20230424T185552_T10TFM_2023_04_19,2023-04-24 19:02:55.470
